时间,开,高,低,收,成交量,成交额,涨跌,涨跌百分比,振幅,持仓量,ma1,ma2,ma3,ma4
2025/09/29 14:00,6.7100,6.8400,6.7100,6.8400,267810.0000,181824533.5300,0.1200,0.0179,0.0193,13.0000,6.7380,6.7700,6.7910,6.8247
2025/09/29 14:30,6.8400,6.8700,6.8100,6.8100,209177.0000,143075472.7700,-0.0300,-0.0044,0.0088,13.0000,6.7580,6.7650,6.7935,6.8240
2025/09/29 15:00,6.8100,6.8300,6.7800,6.8100,166705.0000,113386348.1300,-0.0000,-0.0000,0.0073,15.0000,6.7780,6.7630,6.7950,6.8233
2025/09/30 10:00,6.8000,6.9300,6.7600,6.8800,453050.0000,309631576.2000,0.0700,0.0103,0.0250,13.0000,6.8120,6.7680,6.7985,6.8243
2025/09/30 10:30,6.8800,6.9200,6.8500,6.8700,333518.0000,229711234.8400,-0.0100,-0.0015,0.0102,13.0000,6.8420,6.7750,6.8020,6.8253
2025/09/30 11:00,6.8800,6.8800,6.8400,6.8500,93465.0000,64150878.0000,-0.0200,-0.0029,0.0058,13.0000,6.8440,6.7910,6.8045,6.8268
2025/09/30 11:30,6.8600,6.9000,6.8400,6.8900,87607.0000,60180923.5200,0.0400,0.0058,0.0088,14.0000,6.8600,6.8090,6.8090,6.8288
2025/09/30 13:30,6.8900,6.9100,6.8500,6.8600,145549.0000,100174494.4800,-0.0300,-0.0044,0.0087,13.0000,6.8700,6.8240,6.8145,6.8317
2025/09/30 14:00,6.8600,6.9100,6.8500,6.8900,221877.0000,152827632.1200,0.0300,0.0044,0.0087,13.0000,6.8720,6.8420,6.8155,6.8348
2025/09/30 14:30,6.8800,6.9000,6.8800,6.8900,144367.0000,99492074.0200,0.0000,0.0000,0.0029,13.0000,6.8760,6.8590,6.8155,6.8380
2025/09/30 15:00,6.8900,6.9000,6.8800,6.8900,283616.0000,195382901.8000,0.0000,0.0000,0.0029,15.0000,6.8840,6.8640,6.8170,6.8398
2025/10/09 10:00,6.8000,6.8100,6.6000,6.6500,1162749.0000,777735946.5000,-0.2400,-0.0348,0.0305,13.0000,6.8360,6.8480,6.8065,6.8377
2025/10/09 10:30,6.6500,6.6600,6.6200,6.6500,351566.0000,233431326.7000,0.0000,0.0000,0.0060,13.0000,6.7940,6.8320,6.7975,6.8353
2025/10/09 11:00,6.6500,6.7000,6.6400,6.6900,207876.0000,138723741.8000,0.0400,0.0060,0.0090,13.0000,6.7540,6.8130,6.7905,6.8302
2025/10/09 11:30,6.6900,6.7100,6.6700,6.7100,97829.0000,65446752.5600,0.0200,0.0030,0.0060,14.0000,6.7180,6.7970,6.7860,6.8257
2025/10/09 13:30,6.7100,6.7400,6.6900,6.7300,168510.0000,113282286.2600,0.0200,0.0030,0.0075,13.0000,6.6860,6.7850,6.7880,6.8205
2025/10/09 14:00,6.7300,6.7500,6.7100,6.7200,118906.0000,79982520.0000,-0.0100,-0.0015,0.0059,13.0000,6.7000,6.7680,6.7885,6.8160
2025/10/09 14:30,6.7200,6.8100,6.7200,6.7700,207850.0000,140779582.6100,0.0500,0.0074,0.0134,13.0000,6.7240,6.7590,6.7915,6.8130
2025/10/09 15:00,6.7600,6.8000,6.7600,6.7900,208117.0000,141154670.4700,0.0200,0.0030,0.0059,15.0000,6.7440,6.7490,6.7955,6.8092
2025/10/10 10:00,6.7200,6.8900,6.7200,6.7800,654533.0000,445941744.9800,-0.0100,-0.0015,0.0250,13.0000,6.7580,6.7380,6.7985,6.8062
2025/10/10 10:30,6.7900,6.8000,6.7700,6.7900,123755.0000,83927817.0000,0.0100,0.0015,0.0044,13.0000,6.7700,6.7280,6.7960,6.8030
2025/10/10 11:00,6.7900,6.8100,6.7500,6.7600,130224.0000,88331128.6400,-0.0300,-0.0044,0.0088,13.0000,6.7780,6.7390,6.7935,6.7995
2025/10/10 11:30,6.7600,6.7700,6.7400,6.7500,102836.0000,69404421.3600,-0.0100,-0.0015,0.0044,14.0000,6.7740,6.7490,6.7905,6.7953
2025/10/10 13:30,6.7500,6.7900,6.7500,6.7600,75220.0000,50917371.0000,0.0100,0.0015,0.0059,13.0000,6.7680,6.7560,6.7845,6.7945
2025/10/10 14:00,6.7700,6.7900,6.7600,6.7800,78736.0000,53315595.5900,0.0200,0.0030,0.0044,13.0000,6.7680,6.7630,6.7800,6.7958
2025/10/10 14:30,6.7900,6.7900,6.7300,6.7400,155339.0000,104941218.1800,-0.0400,-0.0059,0.0088,13.0000,6.7580,6.7640,6.7745,6.7957
2025/10/10 15:00,6.7400,6.7500,6.7200,6.7500,227697.0000,153349422.9400,0.0100,0.0015,0.0045,15.0000,6.7560,6.7670,6.7675,6.7960
2025/10/13 10:00,6.5200,6.5700,6.4700,6.5500,1071296.0000,698327514.0000,-0.2000,-0.0296,0.0148,13.0000,6.7160,6.7450,6.7520,6.7927
2025/10/13 10:30,6.5400,6.6300,6.5400,6.6200,252776.0000,166248723.0000,0.0700,0.0107,0.0137,13.0000,6.6880,6.7280,6.7385,6.7908
2025/10/13 11:00,6.6200,6.6300,6.5800,6.5800,127832.0000,84481012.0800,-0.0400,-0.0060,0.0076,13.0000,6.6480,6.7080,6.7230,6.7882
2025/10/13 11:30,6.5800,6.5900,6.5400,6.5400,119514.0000,78424120.0000,-0.0400,-0.0061,0.0076,14.0000,6.6080,6.6830,6.7055,6.7845
2025/10/13 13:30,6.5500,6.5700,6.5200,6.5700,144818.0000,94716821.2800,0.0300,0.0046,0.0076,13.0000,6.5720,6.6640,6.7015,6.7788
2025/10/13 14:00,6.5600,6.5800,6.5500,6.5500,146624.0000,96213200.6700,-0.0200,-0.0030,0.0046,13.0000,6.5720,6.6440,6.6965,6.7737
2025/10/13 14:30,6.5500,6.5700,6.5500,6.5700,116644.0000,76509952.6000,0.0200,0.0031,0.0031,13.0000,6.5620,6.6250,6.6905,6.7683
2025/10/13 15:00,6.5700,6.5900,6.5600,6.5700,198239.0000,130339962.5800,0.0000,0.0000,0.0046,15.0000,6.5600,6.6040,6.6835,6.7635
2025/10/14 10:00,6.5700,6.6500,6.5700,6.6400,497029.0000,328596469.4000,0.0700,0.0107,0.0122,13.0000,6.5800,6.5940,6.6790,6.7602
2025/10/14 10:30,6.6400,6.6900,6.6300,6.6600,338590.0000,225322962.5500,0.0200,0.0030,0.0090,13.0000,6.5980,6.5850,6.6760,6.7570
2025/10/14 11:00,6.6500,6.6700,6.5900,6.6000,173319.0000,114815914.7500,-0.0600,-0.0090,0.0120,13.0000,6.6080,6.5900,6.6675,6.7530
2025/10/14 11:30,6.6000,6.6100,6.5700,6.6000,146454.0000,96493138.2000,0.0000,0.0000,0.0061,14.0000,6.6140,6.5880,6.6580,6.7490
2025/10/14 13:30,6.5900,6.6000,6.5600,6.5800,162255.0000,106683720.6400,-0.0200,-0.0030,0.0061,13.0000,6.6160,6.5880,6.6480,6.7450
2025/10/14 14:00,6.5800,6.5900,6.5600,6.5600,154297.0000,101428218.1700,-0.0200,-0.0030,0.0046,13.0000,6.6000,6.5900,6.6365,6.7412
2025/10/14 14:30,6.5600,6.5700,6.5400,6.5500,179429.0000,117603925.2800,-0.0100,-0.0015,0.0046,13.0000,6.5780,6.5880,6.6260,6.7377
2025/10/14 15:00,6.5500,6.5700,6.5200,6.5300,261691.0000,171064848.8500,-0.0200,-0.0031,0.0076,15.0000,6.5640,6.5860,6.6150,6.7335
2025/10/15 10:00,6.5200,6.5700,6.5200,6.5300,294094.0000,192230631.0000,0.0000,0.0000,0.0077,13.0000,6.5500,6.5820,6.6035,6.7288
2025/10/15 10:30,6.5200,6.5300,6.5000,6.5100,257070.0000,167418263.3100,-0.0200,-0.0031,0.0046,13.0000,6.5360,6.5760,6.5900,6.7240
2025/10/15 11:00,6.5100,6.5200,6.4300,6.4300,470068.0000,304182262.0000,-0.0800,-0.0123,0.0138,13.0000,6.5100,6.5550,6.5745,6.7178
2025/10/15 11:30,6.4300,6.4500,6.4200,6.4500,209020.0000,134564049.7800,0.0200,0.0031,0.0047,14.0000,6.4900,6.5340,6.5595,6.7120
2025/10/15 13:30,6.4500,6.4600,6.4300,6.4500,140206.0000,90310257.2400,0.0000,0.0000,0.0047,13.0000,6.4740,6.5190,6.5545,6.7070
2025/10/15 14:00,6.4500,6.4700,6.4400,6.4700,103319.0000,66643036.1000,0.0200,0.0031,0.0047,13.0000,6.4620,6.5060,6.5470,6.7003
2025/10/15 14:30,6.4600,6.5000,6.4500,6.4900,143361.0000,92866238.0000,0.0200,0.0031,0.0077,13.0000,6.4580,6.4970,6.5425,6.6937
2025/10/15 15:00,6.4900,6.5000,6.4700,6.4900,148928.0000,96651189.1300,0.0000,0.0000,0.0046,15.0000,6.4700,6.4900,6.5400,6.6875
2025/10/16 10:00,6.4700,6.4800,6.4200,6.4500,333706.0000,214955027.3100,-0.0400,-0.0062,0.0092,13.0000,6.4700,6.4800,6.5340,6.6807
2025/10/16 10:30,6.4400,6.4700,6.4400,6.4400,141644.0000,91431838.4800,-0.0100,-0.0016,0.0047,13.0000,6.4680,6.4710,6.5285,6.6742
2025/10/16 11:00,6.4500,6.4500,6.4300,6.4400,129587.0000,83376538.9200,0.0000,0.0000,0.0031,13.0000,6.4620,6.4620,6.5220,6.6677
2025/10/16 11:30,6.4300,6.4500,6.4100,6.4200,164266.0000,105609919.1400,-0.0200,-0.0031,0.0062,14.0000,6.4480,6.4530,6.5145,6.6613
2025/10/16 13:30,6.4200,6.4200,6.3800,6.4000,288493.0000,184590185.0000,-0.0200,-0.0031,0.0062,13.0000,6.4300,6.4500,6.5025,6.6565
2025/10/16 14:00,6.3900,6.4100,6.3800,6.4100,103264.0000,66026567.8400,0.0100,0.0016,0.0047,13.0000,6.4220,6.4460,6.4900,6.6515
2025/10/16 14:30,6.4000,6.4100,6.3900,6.4100,130678.0000,83604038.9700,0.0000,0.0000,0.0031,13.0000,6.4160,6.4420,6.4805,6.6465
2025/10/16 15:00,6.4000,6.4100,6.3900,6.4000,143086.0000,91554465.5400,-0.0100,-0.0016,0.0031,15.0000,6.4080,6.4350,6.4705,6.6413
2025/10/17 10:00,6.3900,6.4300,6.3600,6.3700,306126.0000,195760163.9400,-0.0300,-0.0047,0.0109,13.0000,6.3980,6.4230,6.4600,6.6355
2025/10/17 10:30,6.3700,6.4000,6.3600,6.3800,163733.0000,104475199.3800,0.0100,0.0016,0.0063,13.0000,6.3940,6.4120,6.4510,6.6278
2025/10/17 11:00,6.3800,6.4200,6.3800,6.3900,104182.0000,66677581.2000,0.0100,0.0016,0.0063,13.0000,6.3900,6.4060,6.4430,6.6208
2025/10/17 11:30,6.4000,6.4000,6.3700,6.3700,120275.0000,76748285.4800,-0.0200,-0.0031,0.0047,14.0000,6.3820,6.3990,6.4350,6.6135
2025/10/17 13:30,6.3800,6.3800,6.3300,6.3500,277799.0000,176445439.0000,-0.0200,-0.0031,0.0078,13.0000,6.3720,6.3900,6.4260,6.6047
2025/10/17 14:00,6.3500,6.3600,6.3400,6.3500,69861.0000,44350204.0000,-0.0000,-0.0000,0.0031,13.0000,6.3680,6.3830,6.4180,6.5960
2025/10/17 14:30,6.3400,6.3500,6.3100,6.3200,180693.0000,114393707.9200,-0.0300,-0.0047,0.0063,13.0000,6.3560,6.3750,6.4125,6.5872
2025/10/17 15:00,6.3300,6.3300,6.3100,6.3200,206344.0000,130341288.8100,0.0000,0.0000,0.0032,15.0000,6.3420,6.3660,6.4060,6.5777
2025/10/20 10:00,6.3300,6.3500,6.3000,6.3400,299658.0000,189365945.4400,0.0200,0.0032,0.0079,13.0000,6.3360,6.3590,6.4005,6.5690
2025/10/20 10:30,6.3300,6.3400,6.3100,6.3200,100448.0000,63539583.7200,-0.0200,-0.0032,0.0047,13.0000,6.3300,6.3510,6.3930,6.5595
2025/10/20 11:00,6.3100,6.3400,6.3100,6.3200,94995.0000,60083210.0000,0.0000,0.0000,0.0047,13.0000,6.3240,6.3460,6.3845,6.5500
2025/10/20 11:30,6.3200,6.3400,6.3100,6.3400,57894.0000,36625622.1800,0.0200,0.0032,0.0047,14.0000,6.3280,6.3420,6.3770,6.5408
2025/10/20 13:30,6.3300,6.3400,6.3100,6.3200,55495.0000,35087213.2200,-0.0200,-0.0032,0.0047,13.0000,6.3280,6.3350,6.3705,6.5353
2025/10/20 14:00,6.3200,6.3200,6.3100,6.3100,48465.0000,30599584.0000,-0.0100,-0.0016,0.0016,13.0000,6.3220,6.3290,6.3640,6.5297
2025/10/20 14:30,6.3100,6.3200,6.3000,6.3100,72378.0000,45673907.5700,0.0000,0.0000,0.0032,13.0000,6.3200,6.3250,6.3575,6.5233
2025/10/20 15:00,6.3100,6.3400,6.3000,6.3400,139280.0000,88096768.9800,0.0300,0.0048,0.0063,15.0000,6.3240,6.3240,6.3535,6.5172
2025/10/21 10:00,6.3300,6.3700,6.3100,6.3600,187555.0000,119008048.9700,0.0200,0.0032,0.0095,13.0000,6.3280,6.3280,6.3515,6.5110
2025/10/21 10:30,6.3700,6.4000,6.3600,6.3900,158822.0000,101336587.3500,0.0300,0.0047,0.0063,13.0000,6.3420,6.3350,6.3505,6.5055
2025/10/21 11:00,6.4000,6.4000,6.3700,6.3800,117794.0000,75220772.9300,-0.0100,-0.0016,0.0047,13.0000,6.3560,6.3390,6.3490,6.4990
2025/10/21 11:30,6.3800,6.4100,6.3800,6.3900,94369.0000,60368361.0000,0.0100,0.0016,0.0047,14.0000,6.3720,6.3460,6.3485,6.4923
2025/10/21 13:30,6.4000,6.4100,6.3800,6.3800,129636.0000,82921809.0000,-0.0100,-0.0016,0.0047,13.0000,6.3800,6.3520,6.3490,6.4857
2025/10/21 14:00,6.3900,6.3900,6.3700,6.3700,70933.0000,45269563.0000,-0.0100,-0.0016,0.0031,13.0000,6.3820,6.3550,6.3485,6.4787
2025/10/21 14:30,6.3700,6.4100,6.3700,6.4100,113430.0000,72524322.8200,0.0400,0.0063,0.0063,13.0000,6.3860,6.3640,6.3495,6.4728
2025/10/21 15:00,6.4000,6.4100,6.3900,6.4000,146496.0000,93721428.0000,-0.0100,-0.0016,0.0031,15.0000,6.3900,6.3730,6.3510,6.4670
2025/10/22 10:00,6.3600,6.4400,6.3500,6.4300,291732.0000,186468745.9500,0.0300,0.0047,0.0141,13.0000,6.3980,6.3850,6.3550,6.4615
2025/10/22 10:30,6.4200,6.4200,6.4000,6.4000,125803.0000,80618102.0000,-0.0300,-0.0047,0.0031,13.0000,6.4020,6.3910,6.3575,6.4552
2025/10/22 11:00,6.4000,6.4100,6.3800,6.3800,61143.0000,39085242.3800,-0.0200,-0.0031,0.0047,13.0000,6.4040,6.3930,6.3605,6.4492
2025/10/22 11:30,6.3800,6.3900,6.3800,6.3800,42826.0000,27338953.0000,0.0000,0.0000,0.0016,14.0000,6.3980,6.3920,6.3635,6.4430
2025/10/22 13:30,6.3800,6.4000,6.3800,6.4000,48423.0000,30943930.4000,0.0200,0.0031,0.0031,13.0000,6.3980,6.3940,6.3665,6.4405
2025/10/22 14:00,6.4000,6.4100,6.3700,6.3800,56782.0000,36248315.5400,-0.0200,-0.0031,0.0063,13.0000,6.3880,6.3930,6.3695,6.4365
2025/10/22 14:30,6.3700,6.3800,6.3600,6.3700,67045.0000,42724888.3700,-0.0100,-0.0016,0.0031,13.0000,6.3820,6.3920,6.3720,6.4330
2025/10/22 15:00,6.3800,6.3800,6.3700,6.3800,86548.0000,55178380.9000,0.0100,0.0016,0.0016,15.0000,6.3820,6.3930,6.3740,6.4303
2025/10/23 10:00,6.4100,6.4300,6.3400,6.3400,273685.0000,174747669.5600,-0.0400,-0.0063,0.0141,13.0000,6.3740,6.3860,6.3750,6.4265
2025/10/23 10:30,6.3400,6.3500,6.3300,6.3400,129530.0000,82083978.4600,0.0000,0.0000,0.0032,13.0000,6.3620,6.3800,6.3765,6.4230
2025/10/23 11:00,6.3500,6.3600,6.3400,6.3500,49079.0000,31158758.0000,0.0100,0.0016,0.0032,13.0000,6.3560,6.3720,6.3785,6.4193
2025/10/23 11:30,6.3400,6.3600,6.3400,6.3500,42474.0000,26958640.0000,0.0000,0.0000,0.0031,14.0000,6.3520,6.3670,6.3790,6.4157
2025/10/23 13:30,6.3500,6.3600,6.3400,6.3500,32569.0000,20660277.6200,0.0000,0.0000,0.0031,13.0000,6.3460,6.3640,6.3785,6.4108
2025/10/23 14:00,6.3500,6.3500,6.3300,6.3400,47109.0000,29852049.5700,-0.0100,-0.0016,0.0031,13.0000,6.3460,6.3600,6.3760,6.4055
2025/10/23 14:30,6.3400,6.3700,6.3300,6.3700,58056.0000,36879938.3600,0.0300,0.0047,0.0063,13.0000,6.3520,6.3570,6.3755,6.4017
2025/10/23 15:00,6.3700,6.3900,6.3600,6.3800,121167.0000,77280341.4400,0.0100,0.0016,0.0047,15.0000,6.3580,6.3570,6.3750,6.3980
2025/10/24 10:00,6.3600,6.3900,6.3600,6.3700,220017.0000,140198008.0300,-0.0100,-0.0016,0.0047,13.0000,6.3620,6.3570,6.3745,6.3945
2025/10/24 10:30,6.3700,6.3800,6.3500,6.3600,76830.0000,48874029.9900,-0.0100,-0.0016,0.0047,13.0000,6.3640,6.3550,6.3740,6.3912
2025/10/24 11:00,6.3600,6.3700,6.3500,6.3600,56890.0000,36156085.9500,0.0000,0.0000,0.0031,13.0000,6.3680,6.3570,6.3715,6.3880
2025/10/24 11:30,6.3600,6.3600,6.3500,6.3500,33399.0000,21223112.0000,-0.0100,-0.0016,0.0016,14.0000,6.3640,6.3580,6.3690,6.3850
2025/10/24 13:30,6.3500,6.3600,6.3500,6.3500,64366.0000,40908053.8000,0.0000,0.0000,0.0016,13.0000,6.3580,6.3580,6.3650,6.3820
2025/10/24 14:00,6.3500,6.3600,6.3400,6.3400,97638.0000,61952671.0300,-0.0100,-0.0016,0.0031,13.0000,6.3520,6.3570,6.3620,6.3792
2025/10/24 14:30,6.3400,6.3500,6.3400,6.3500,39393.0000,24983730.0000,0.0100,0.0016,0.0016,13.0000,6.3500,6.3570,6.3605,6.3778
2025/10/24 15:00,6.3500,6.3700,6.3400,6.3600,150046.0000,95317710.7500,0.0100,0.0016,0.0047,15.0000,6.3500,6.3590,6.3595,6.3763
2025/10/27 10:00,6.3700,6.3800,6.3200,6.3200,308647.0000,195699423.2100,-0.0400,-0.0063,0.0094,13.0000,6.3440,6.3540,6.3555,6.3742
2025/10/27 10:30,6.3300,6.3400,6.3100,6.3200,182227.0000,115240389.7600,0.0000,0.0000,0.0047,13.0000,6.3380,6.3480,6.3525,6.3717
2025/10/27 11:00,6.3200,6.3300,6.3100,6.3300,77275.0000,48846186.9200,0.0100,0.0016,0.0032,13.0000,6.3360,6.3440,6.3505,6.3690
2025/10/27 11:30,6.3300,6.3500,6.3200,6.3500,98039.0000,62063889.2700,0.0200,0.0032,0.0047,14.0000,6.3360,6.3430,6.3490,6.3667
2025/10/27 13:30,6.3500,6.3500,6.3300,6.3300,49392.0000,31324820.8000,-0.0200,-0.0031,0.0031,13.0000,6.3300,6.3400,6.3485,6.3647
2025/10/27 14:00,6.3300,6.3400,6.3300,6.3300,47628.0000,30163042.7800,0.0000,0.0000,0.0016,13.0000,6.3320,6.3380,6.3480,6.3628
2025/10/27 14:30,6.3300,6.3400,6.3200,6.3200,58745.0000,37189549.0100,-0.0100,-0.0016,0.0032,13.0000,6.3320,6.3350,6.3465,6.3608
2025/10/27 15:00,6.3200,6.3300,6.3100,6.3200,231991.0000,146546357.1000,0.0000,0.0000,0.0032,15.0000,6.3300,6.3330,6.3450,6.3592
2025/10/28 10:00,6.3200,6.3300,6.3000,6.3100,160631.0000,101387448.9500,-0.0100,-0.0016,0.0047,13.0000,6.3220,6.3290,6.3430,6.3577
2025/10/28 10:30,6.3100,6.3200,6.3000,6.3100,120280.0000,75853713.2000,0.0000,0.0000,0.0032,13.0000,6.3180,6.3240,6.3415,6.3560
2025/10/28 11:00,6.3100,6.3100,6.2900,6.3000,101980.0000,64256887.8000,-0.0100,-0.0016,0.0032,13.0000,6.3120,6.3220,6.3380,6.3542
2025/10/28 11:30,6.3000,6.3100,6.2900,6.3100,104247.0000,65633559.9800,0.0100,0.0016,0.0032,14.0000,6.3100,6.3210,6.3345,6.3527
2025/10/28 13:30,6.3000,6.3100,6.2900,6.3000,50512.0000,31824499.0000,-0.0100,-0.0016,0.0032,13.0000,6.3060,6.3180,6.3310,6.3515
2025/10/28 14:00,6.2900,6.3000,6.2800,6.2800,113214.0000,71154411.4800,-0.0200,-0.0032,0.0032,13.0000,6.3000,6.3110,6.3270,6.3498
2025/10/28 14:30,6.2900,6.2900,6.2700,6.2800,103660.0000,65039076.8000,0.0000,0.0000,0.0032,13.0000,6.2940,6.3060,6.3230,6.3480
2025/10/28 15:00,6.2800,6.2800,6.2600,6.2700,163376.0000,102370167.4800,-0.0100,-0.0016,0.0032,15.0000,6.2880,6.3000,6.3190,6.3463
2025/10/29 10:00,6.2600,6.2800,6.2500,6.2600,151420.0000,94782954.8400,-0.0100,-0.0016,0.0048,13.0000,6.2780,6.2940,6.3145,6.3448
2025/10/29 10:30,6.2500,6.2800,6.2400,6.2800,137341.0000,85888159.2500,0.0200,0.0032,0.0064,13.0000,6.2740,6.2900,6.3115,6.3437
2025/10/29 11:00,6.2800,6.3200,6.2800,6.3100,240410.0000,151601285.1200,0.0300,0.0048,0.0064,13.0000,6.2800,6.2900,6.3095,6.3435
2025/10/29 11:30,6.3000,6.3200,6.3000,6.3200,108400.0000,68446230.0500,0.0100,0.0016,0.0032,14.0000,6.2880,6.2910,6.3075,6.3435
2025/10/29 13:30,6.3200,6.3200,6.3000,6.3100,40156.0000,25335952.8000,-0.0100,-0.0016,0.0032,13.0000,6.2960,6.2920,6.3070,6.3430
2025/10/29 14:00,6.3100,6.3200,6.3000,6.3100,55901.0000,35282138.0000,0.0000,0.0000,0.0032,13.0000,6.3060,6.2920,6.3065,6.3428
2025/10/29 14:30,6.3100,6.3200,6.3000,6.3000,51244.0000,32334125.4700,-0.0100,-0.0016,0.0032,13.0000,6.3100,6.2920,6.3050,6.3425
2025/10/29 15:00,6.3100,6.3200,6.3000,6.3100,72289.0000,45625663.2400,0.0100,0.0016,0.0032,15.0000,6.3100,6.2950,6.3030,6.3420
2025/10/30 10:00,6.3100,6.3200,6.2800,6.2900,153236.0000,96447291.1800,-0.0200,-0.0032,0.0063,13.0000,6.3040,6.2960,6.3010,6.3415
2025/10/30 10:30,6.2900,6.3000,6.2700,6.2900,83019.0000,52149214.0000,0.0000,0.0000,0.0048,13.0000,6.3000,6.2980,6.2990,6.3412
2025/10/30 11:00,6.3000,6.3100,6.2900,6.3000,74048.0000,46640422.3000,0.0100,0.0016,0.0032,13.0000,6.2980,6.3020,6.2980,6.3410
2025/10/30 11:30,6.3000,6.3100,6.2900,6.3000,45727.0000,28807828.0000,0.0000,0.0000,0.0032,14.0000,6.2980,6.3040,6.2970,6.3403
2025/10/30 13:30,6.3000,6.3000,6.2600,6.2700,147406.0000,92491105.3000,-0.0300,-0.0048,0.0063,13.0000,6.2900,6.3000,6.2950,6.3388
2025/10/30 14:00,6.2800,6.2900,6.2700,6.2700,55328.0000,34714468.0000,0.0000,0.0000,0.0032,13.0000,6.2860,6.2950,6.2930,6.3368
2025/10/30 14:30,6.2700,6.2800,6.2600,6.2700,71147.0000,44616118.2000,0.0000,0.0000,0.0032,13.0000,6.2820,6.2910,6.2915,6.3350
2025/10/30 15:00,6.2700,6.2900,6.2600,6.2700,107548.0000,67480089.0000,-0.0000,-0.0000,0.0048,15.0000,6.2760,6.2870,6.2895,6.3330
2025/10/31 10:00,6.2400,6.2800,6.2000,6.2600,294239.0000,183644973.0000,-0.0100,-0.0016,0.0128,13.0000,6.2680,6.2830,6.2875,6.3310
2025/10/31 10:30,6.2500,6.2700,6.2400,6.2700,95306.0000,59611463.0300,0.0100,0.0016,0.0048,13.0000,6.2680,6.2790,6.2870,6.3293
2025/10/31 11:00,6.2600,6.3000,6.2500,6.3000,109041.0000,68419120.7000,0.0300,0.0048,0.0080,13.0000,6.2740,6.2800,6.2880,6.3275
2025/10/31 11:30,6.3000,6.3000,6.2700,6.2800,57094.0000,35851176.0000,-0.0200,-0.0032,0.0048,14.0000,6.2760,6.2790,6.2885,6.3255
2025/10/31 13:30,6.2700,6.2900,6.2700,6.2800,69649.0000,43751075.6400,0.0000,0.0000,0.0032,13.0000,6.2780,6.2770,6.2895,6.3230
2025/10/31 14:00,6.2900,6.3000,6.2700,6.2800,91015.0000,57226428.0000,0.0000,0.0000,0.0048,13.0000,6.2820,6.2750,6.2895,6.3210
2025/10/31 14:30,6.2800,6.2900,6.2700,6.2900,53066.0000,33329029.1200,0.0100,0.0016,0.0032,13.0000,6.2860,6.2770,6.2885,6.3195
2025/10/31 15:00,6.2900,6.2900,6.2700,6.2700,75692.0000,47508499.8800,-0.0200,-0.0032,0.0032,15.0000,6.2800,6.2770,6.2860,6.3177
2025/11/03 10:00,6.2800,6.3200,6.2800,6.2800,223164.0000,140443675.1400,0.0100,0.0016,0.0064,13.0000,6.2800,6.2780,6.2845,6.3157
2025/11/03 10:30,6.2800,6.2900,6.2600,6.2800,87089.0000,54608980.4400,-0.0000,-0.0000,0.0048,13.0000,6.2800,6.2790,6.2830,6.3140
2025/11/03 11:00,6.2700,6.3000,6.2600,6.3000,68115.0000,42761509.7300,0.0200,0.0032,0.0064,13.0000,6.2840,6.2830,6.2830,6.3128
2025/11/03 11:30,6.3000,6.3000,6.2800,6.2800,46420.0000,29187601.3900,-0.0200,-0.0032,0.0032,14.0000,6.2820,6.2840,6.2815,6.3112
2025/11/03 13:30,6.2800,6.2900,6.2700,6.2900,45563.0000,28618910.2000,0.0100,0.0016,0.0032,13.0000,6.2860,6.2830,6.2815,6.3103
2025/11/03 14:00,6.2800,6.3000,6.2800,6.2900,49895.0000,31375031.4400,0.0000,0.0000,0.0032,13.0000,6.2880,6.2840,6.2815,6.3095
2025/11/03 14:30,6.2900,6.3000,6.2900,6.2900,70351.0000,44287085.2900,0.0000,0.0000,0.0016,13.0000,6.2900,6.2850,6.2810,6.3085
2025/11/03 15:00,6.3000,6.3100,6.2900,6.3000,98974.0000,62338342.4000,0.0100,0.0016,0.0032,15.0000,6.2900,6.2870,6.2810,6.3077
2025/11/04 10:00,6.2800,6.3000,6.2400,6.2500,227106.0000,142302681.0000,-0.0500,-0.0079,0.0095,13.0000,6.2840,6.2830,6.2800,6.3060
2025/11/04 10:30,6.2400,6.2600,6.2400,6.2500,133074.0000,83141685.6500,0.0000,0.0000,0.0032,13.0000,6.2760,6.2810,6.2790,6.3045
2025/11/04 11:00,6.2400,6.2500,6.2300,6.2400,148790.0000,92788859.6000,-0.0100,-0.0016,0.0032,13.0000,6.2660,6.2770,6.2775,6.3023
2025/11/04 11:30,6.2500,6.2700,6.2400,6.2500,106285.0000,66500287.0000,0.0100,0.0016,0.0048,14.0000,6.2580,6.2740,6.2765,6.3002
2025/11/04 13:30,6.2600,6.2600,6.2400,6.2500,77799.0000,48594905.0000,0.0000,0.0000,0.0032,13.0000,6.2480,6.2690,6.2760,6.2982
2025/11/04 14:00,6.2500,6.2500,6.2200,6.2300,149060.0000,92831245.0000,-0.0200,-0.0032,0.0048,13.0000,6.2440,6.2640,6.2740,6.2960
2025/11/04 14:30,6.2200,6.2300,6.2100,6.2200,103370.0000,64270401.1400,-0.0100,-0.0016,0.0032,13.0000,6.2380,6.2570,6.2700,6.2937
2025/11/04 15:00,6.2100,6.2300,6.2100,6.2300,131889.0000,82056793.5000,0.0100,0.0016,0.0032,15.0000,6.2360,6.2510,6.2675,6.2917
2025/11/05 10:00,6.2000,6.2400,6.1600,6.2300,266321.0000,164885380.4400,-0.0000,-0.0000,0.0128,13.0000,6.2320,6.2450,6.2650,6.2897
