时间,开,高,低,收,成交量,成交额,涨跌,涨跌百分比,振幅,持仓量,ma1,ma2,ma3,ma4
2025/06/27 14:30,11.5160,11.5634,11.4970,11.5539,139840.0000,170054614.5000,0.0379,0.0033,0.0058,13.0000,nan,nan,nan,nan
2025/06/27 15:00,11.5539,11.5634,11.5254,11.5634,194344.0000,236601270.4500,0.0095,0.0008,0.0033,15.0000,nan,nan,nan,nan
2025/06/30 10:00,11.5065,11.5349,11.3833,11.4212,573214.0000,692127757.9200,-0.1422,-0.0123,0.0131,13.0000,nan,nan,nan,nan
2025/06/30 10:30,11.4117,11.4212,11.3548,11.4022,222966.0000,267921821.5200,-0.0190,-0.0017,0.0058,13.0000,nan,nan,nan,nan
2025/06/30 11:00,11.4117,11.4496,11.3927,11.4022,101511.0000,122258512.9200,0.0000,0.0000,0.0050,13.0000,11.4686,nan,nan,nan
2025/06/30 11:30,11.4022,11.4022,11.3454,11.3454,149395.0000,179196090.0000,-0.0569,-0.0050,0.0050,14.0000,11.4269,nan,nan,nan
2025/06/30 13:30,11.3454,11.4117,11.3359,11.3833,124496.0000,149403344.7800,0.0379,0.0033,0.0067,13.0000,11.3908,nan,nan,nan
2025/06/30 14:00,11.3833,11.4307,11.3643,11.4117,96000.0000,115475819.2200,0.0284,0.0025,0.0058,13.0000,11.3890,nan,nan,nan
2025/06/30 14:30,11.4117,11.4591,11.4022,11.4496,97119.0000,117052447.2200,0.0379,0.0033,0.0050,13.0000,11.3984,nan,nan,nan
2025/06/30 15:00,11.4496,11.4496,11.4212,11.4401,140119.0000,169056583.3500,-0.0095,-0.0008,0.0025,15.0000,11.4060,11.4373,nan,nan
2025/07/01 10:00,11.4307,11.5634,11.4307,11.5254,346482.0000,420438931.0400,0.0853,0.0075,0.0116,13.0000,11.4420,11.4344,nan,nan
2025/07/01 10:30,11.5349,11.5634,11.5160,11.5254,161279.0000,196260195.2400,0.0000,0.0000,0.0041,13.0000,11.4705,11.4307,nan,nan
2025/07/01 11:00,11.5254,11.6013,11.5160,11.5918,175883.0000,214489666.1200,0.0663,0.0058,0.0074,13.0000,11.5065,11.4477,nan,nan
2025/07/01 11:30,11.6013,11.6297,11.5918,11.6013,160610.0000,196712116.5700,0.0095,0.0008,0.0033,14.0000,11.5368,11.4676,nan,nan
2025/07/01 13:30,11.6013,11.6107,11.5634,11.5823,116969.0000,143069765.1100,-0.0190,-0.0016,0.0041,13.0000,11.5652,11.4856,nan,nan
2025/07/01 14:00,11.5823,11.6107,11.5823,11.5823,71960.0000,88068287.9400,0.0000,0.0000,0.0025,13.0000,11.5766,11.5093,nan,nan
2025/07/01 14:30,11.5823,11.6866,11.5823,11.6676,162084.0000,199109990.2400,0.0853,0.0074,0.0090,13.0000,11.6051,11.5378,nan,nan
2025/07/01 15:00,11.6676,11.6771,11.6202,11.6581,159074.0000,195657798.2100,-0.0095,-0.0008,0.0049,15.0000,11.6183,11.5624,nan,nan
2025/07/02 10:00,11.6676,11.7529,11.5918,11.6581,374643.0000,461084954.2100,0.0000,0.0000,0.0138,13.0000,11.6297,11.5833,nan,nan
2025/07/02 10:30,11.6581,11.7434,11.6581,11.7150,190119.0000,234840001.9100,0.0569,0.0049,0.0073,13.0000,11.6562,11.6107,11.5240,nan
2025/07/02 11:00,11.7150,11.7529,11.6960,11.7245,121733.0000,150715431.5000,0.0095,0.0008,0.0049,13.0000,11.6847,11.6306,11.5325,nan
2025/07/02 11:30,11.7245,11.7624,11.7150,11.7245,79289.0000,98192471.9000,-0.0000,-0.0000,0.0040,14.0000,11.6960,11.6506,11.5406,nan
2025/07/02 13:30,11.7245,11.7434,11.6866,11.6866,115588.0000,142792176.0000,-0.0379,-0.0032,0.0049,13.0000,11.7017,11.6600,11.5539,nan
2025/07/02 14:00,11.6960,11.7434,11.6866,11.7245,127765.0000,158027346.8000,0.0379,0.0032,0.0049,13.0000,11.7150,11.6724,11.5700,nan
2025/07/02 14:30,11.7245,11.7340,11.7055,11.7055,93284.0000,115329457.1400,-0.0190,-0.0016,0.0024,13.0000,11.7131,11.6847,11.5852,nan
2025/07/02 15:00,11.7150,11.7245,11.6771,11.6771,97991.0000,120860373.0400,-0.0284,-0.0024,0.0040,15.0000,11.7036,11.6942,11.6017,nan
2025/07/03 10:00,11.6866,11.7719,11.6392,11.7529,258934.0000,319601726.5800,0.0758,0.0065,0.0114,13.0000,11.7093,11.7027,11.6202,nan
2025/07/03 10:30,11.7624,11.7624,11.6392,11.6771,160444.0000,197862648.4200,-0.0758,-0.0065,0.0105,13.0000,11.7074,11.7046,11.6335,nan
2025/07/03 11:00,11.6866,11.7055,11.6771,11.6960,50502.0000,62296308.0000,0.0190,0.0016,0.0024,13.0000,11.7017,11.7084,11.6458,nan
2025/07/03 11:30,11.6960,11.7340,11.6866,11.7245,61434.0000,75932049.4700,0.0284,0.0024,0.0041,14.0000,11.7055,11.7093,11.6600,nan
2025/07/03 13:30,11.7245,11.7434,11.7055,11.7434,64129.0000,79349820.7600,0.0190,0.0016,0.0032,13.0000,11.7188,11.7112,11.6709,nan
2025/07/03 14:00,11.7340,11.7434,11.7150,11.7150,60415.0000,74767470.0000,-0.0284,-0.0024,0.0024,13.0000,11.7112,11.7103,11.6804,nan
2025/07/03 14:30,11.7245,11.7340,11.7055,11.7055,64561.0000,79788424.1000,-0.0095,-0.0008,0.0024,13.0000,11.7169,11.7122,11.6861,nan
2025/07/03 15:00,11.7055,11.7150,11.6960,11.7055,73667.0000,90947559.9500,0.0000,0.0000,0.0016,15.0000,11.7188,11.7103,11.6913,nan
2025/07/04 10:00,11.7055,11.7434,11.6581,11.7340,232971.0000,287727083.8300,0.0284,0.0024,0.0073,13.0000,11.7207,11.7131,11.6989,nan
2025/07/04 10:30,11.7245,11.8287,11.7245,11.8098,267531.0000,332594085.1700,0.0758,0.0065,0.0089,13.0000,11.7340,11.7264,11.7103,nan
2025/07/04 11:00,11.8098,11.9046,11.8003,11.8951,263573.0000,329813464.4000,0.0853,0.0072,0.0088,13.0000,11.7700,11.7406,11.7216,nan
2025/07/04 11:30,11.9046,11.9330,11.8856,11.9046,179223.0000,225275855.6700,0.0095,0.0008,0.0040,14.0000,11.8098,11.7633,11.7340,nan
2025/07/04 13:30,11.9140,12.0562,11.8951,12.0278,381167.0000,482141032.7000,0.1232,0.0104,0.0135,13.0000,11.8742,11.7965,11.7524,nan
2025/07/04 14:00,12.0278,12.0278,11.9235,11.9235,139131.0000,175824424.4300,-0.1043,-0.0087,0.0087,13.0000,11.9121,11.8164,11.7629,nan
2025/07/04 14:30,11.9330,11.9330,11.8572,11.8951,160866.0000,201802970.6300,-0.0284,-0.0024,0.0064,13.0000,11.9292,11.8316,11.7714,nan
2025/07/04 15:00,11.8856,11.9425,11.8761,11.9425,150871.0000,189695138.7900,0.0474,0.0040,0.0056,15.0000,11.9387,11.8543,11.7823,nan
2025/07/07 10:00,11.9425,12.0941,11.9425,12.0847,469282.0000,594939437.3100,0.1422,0.0119,0.0127,13.0000,11.9747,11.8922,11.8022,nan
2025/07/07 10:30,12.0941,12.0941,11.9993,12.0752,166744.0000,211777029.3400,-0.0095,-0.0008,0.0078,13.0000,11.9842,11.9292,11.8197,nan
2025/07/07 11:00,12.0847,12.1510,12.0183,12.0373,272475.0000,347911517.9600,-0.0379,-0.0031,0.0110,13.0000,12.0069,11.9595,11.8363,nan
2025/07/07 11:30,12.0373,12.0373,11.9709,12.0183,152960.0000,193742906.9000,-0.0190,-0.0016,0.0055,14.0000,12.0316,11.9804,11.8534,nan
2025/07/07 13:30,12.0183,12.0847,11.9614,12.0752,103806.0000,131808999.4900,0.0569,0.0047,0.0103,13.0000,12.0581,11.9984,11.8695,nan
2025/07/07 14:00,12.0752,12.1131,12.0752,12.1036,81060.0000,103470387.1100,0.0284,0.0024,0.0031,13.0000,12.0619,12.0183,11.8908,nan
2025/07/07 14:30,12.1036,12.1226,12.0847,12.0847,112662.0000,143887735.0000,-0.0190,-0.0016,0.0031,13.0000,12.0638,12.0240,11.9103,nan
2025/07/07 15:00,12.0941,12.1131,12.0847,12.1131,136418.0000,174217838.1600,0.0284,0.0024,0.0024,15.0000,12.0790,12.0429,11.9297,nan
2025/07/08 10:00,12.0847,12.1700,12.0373,12.0847,300292.0000,383123583.8400,-0.0284,-0.0023,0.0110,13.0000,12.0922,12.0619,11.9467,nan
2025/07/08 10:30,12.0752,12.1036,12.0373,12.0657,104019.0000,132465304.5100,-0.0190,-0.0016,0.0055,13.0000,12.0903,12.0742,11.9643,nan
2025/07/08 11:00,12.0657,12.0752,11.9899,12.0373,201067.0000,254977312.4000,-0.0284,-0.0024,0.0071,13.0000,12.0771,12.0695,11.9809,nan
2025/07/08 11:30,12.0183,12.0562,11.9993,12.0467,107247.0000,136120361.0000,0.0095,0.0008,0.0047,14.0000,12.0695,12.0666,11.9979,nan
2025/07/08 13:30,12.0467,12.0657,12.0278,12.0373,98549.0000,125256926.0000,-0.0095,-0.0008,0.0031,13.0000,12.0543,12.0666,12.0131,nan
2025/07/08 14:00,12.0278,12.0467,12.0183,12.0373,65934.0000,83692765.5000,0.0000,0.0000,0.0024,13.0000,12.0448,12.0685,12.0245,nan
2025/07/08 14:30,12.0278,12.0467,12.0088,12.0373,85901.0000,108996162.9800,0.0000,0.0000,0.0031,13.0000,12.0392,12.0647,12.0316,nan
2025/07/08 15:00,12.0373,12.0467,12.0183,12.0278,127977.0000,162461185.8300,-0.0095,-0.0008,0.0024,15.0000,12.0373,12.0572,12.0377,nan
2025/07/09 10:00,11.9993,12.1226,11.9993,12.0373,280697.0000,357191506.9600,0.0095,0.0008,0.0102,13.0000,12.0354,12.0524,12.0382,nan
2025/07/09 10:30,12.0373,12.1226,12.0278,12.1226,147176.0000,187421573.6400,0.0853,0.0071,0.0079,13.0000,12.0524,12.0534,12.0482,11.7783
2025/07/09 11:00,12.1131,12.1605,12.1036,12.1415,155193.0000,198646500.4900,0.0190,0.0016,0.0047,13.0000,12.0733,12.0591,12.0605,11.7881
2025/07/09 11:30,12.1415,12.2268,12.1320,12.1605,239533.0000,307804994.4200,0.0190,0.0016,0.0078,14.0000,12.0979,12.0685,12.0714,11.7981
2025/07/09 13:30,12.1605,12.1889,12.1415,12.1415,80282.0000,103008681.8000,-0.0190,-0.0016,0.0039,13.0000,12.1207,12.0790,12.0742,11.8101
2025/07/09 14:00,12.1510,12.1794,12.1415,12.1700,54662.0000,70137994.1700,0.0284,0.0023,0.0031,13.0000,12.1472,12.0913,12.0790,11.8229
2025/07/09 14:30,12.1700,12.1794,12.1320,12.1605,78358.0000,100515161.4000,-0.0095,-0.0008,0.0039,13.0000,12.1548,12.1036,12.0851,11.8355
2025/07/09 15:00,12.1605,12.1794,12.1131,12.1700,170062.0000,217972621.7700,0.0095,0.0008,0.0055,15.0000,12.1605,12.1169,12.0927,11.8493
2025/07/10 10:00,12.1510,12.2553,12.1226,12.2458,318074.0000,409051256.6700,0.0758,0.0062,0.0109,13.0000,12.1775,12.1377,12.1012,11.8637
2025/07/10 10:30,12.2363,12.4259,12.2268,12.3974,470743.0000,613594548.5900,0.1517,0.0124,0.0163,13.0000,12.2287,12.1747,12.1159,11.8801
2025/07/10 11:00,12.3880,12.4164,12.3216,12.3785,303105.0000,395847285.1600,-0.0190,-0.0015,0.0076,13.0000,12.2704,12.2088,12.1306,11.8956
2025/07/10 11:30,12.3785,12.4259,12.3595,12.3690,239158.0000,313002128.6000,-0.0095,-0.0008,0.0054,14.0000,12.3121,12.2335,12.1434,11.9110
2025/07/10 13:30,12.3690,12.5301,12.3690,12.5206,353629.0000,465269021.8000,0.1517,0.0123,0.0130,13.0000,12.3823,12.2714,12.1652,11.9276
2025/07/10 14:00,12.5301,12.6344,12.4543,12.4543,357734.0000,473217873.5500,-0.0663,-0.0053,0.0144,13.0000,12.4240,12.3008,12.1846,11.9431
2025/07/10 14:30,12.4543,12.5870,12.4543,12.5206,232531.0000,307419365.9100,0.0663,0.0053,0.0107,13.0000,12.4486,12.3387,12.2088,11.9586
2025/07/10 15:00,12.5206,12.5301,12.4638,12.4922,206442.0000,272052548.4500,-0.0284,-0.0023,0.0053,15.0000,12.4714,12.3709,12.2311,11.9734
2025/07/11 10:00,12.5017,12.5680,12.4259,12.5680,512628.0000,675896267.9100,0.0758,0.0061,0.0114,13.0000,12.5112,12.4116,12.2576,11.9899
2025/07/11 10:30,12.5680,12.6059,12.4827,12.5206,338962.0000,449397999.3500,-0.0474,-0.0038,0.0098,13.0000,12.5112,12.4467,12.2818,12.0055
2025/07/11 11:00,12.5301,12.5586,12.4733,12.4827,154862.0000,204572817.9500,-0.0379,-0.0030,0.0068,13.0000,12.5169,12.4704,12.3041,12.0191
2025/07/11 11:30,12.4733,12.5206,12.4638,12.5017,109890.0000,144791473.0800,0.0190,0.0015,0.0046,14.0000,12.5131,12.4808,12.3278,12.0332
2025/07/11 13:30,12.5017,12.5112,12.3880,12.3880,285285.0000,374498673.9800,-0.1137,-0.0091,0.0099,13.0000,12.4922,12.4818,12.3453,12.0453
2025/07/11 14:00,12.3974,12.3974,12.2932,12.3216,345134.0000,449500872.1900,-0.0663,-0.0054,0.0084,13.0000,12.4429,12.4770,12.3553,12.0554
2025/07/11 14:30,12.3216,12.3216,12.2553,12.2647,283018.0000,366836971.8000,-0.0569,-0.0046,0.0054,13.0000,12.3917,12.4515,12.3614,12.0644
2025/07/11 15:00,12.2553,12.2837,12.2173,12.2363,413965.0000,534724489.9000,-0.0284,-0.0023,0.0054,15.0000,12.3425,12.4297,12.3652,12.0730
2025/07/14 10:00,12.1984,12.4164,12.1889,12.2932,598990.0000,777849236.6700,0.0569,0.0046,0.0186,13.0000,12.3008,12.4069,12.3728,12.0831
2025/07/14 10:30,12.2932,12.4448,12.2932,12.4259,309657.0000,404773340.1000,0.1327,0.0108,0.0123,13.0000,12.3083,12.4003,12.3856,12.0948
2025/07/14 11:00,12.4353,12.4827,12.4164,12.4164,204981.0000,269189389.4200,-0.0095,-0.0008,0.0053,13.0000,12.3273,12.3851,12.3984,12.1066
2025/07/14 11:30,12.4259,12.4543,12.3785,12.3974,178490.0000,233500477.7600,-0.0190,-0.0015,0.0061,14.0000,12.3538,12.3728,12.4098,12.1186
2025/07/14 13:30,12.4069,12.4259,12.3406,12.3500,150418.0000,196414539.5300,-0.0474,-0.0038,0.0069,13.0000,12.3766,12.3595,12.4150,12.1286
2025/07/14 14:00,12.3595,12.3785,12.3311,12.3311,107598.0000,140213734.9300,-0.0190,-0.0015,0.0038,13.0000,12.3842,12.3425,12.4116,12.1395
2025/07/14 14:30,12.3406,12.3406,12.2932,12.3026,150649.0000,195679796.5700,-0.0284,-0.0023,0.0038,13.0000,12.3595,12.3339,12.4079,12.1496
2025/07/14 15:00,12.3026,12.3311,12.2837,12.3026,172113.0000,223303590.2400,0.0000,0.0000,0.0039,15.0000,12.3368,12.3320,12.4045,12.1592
2025/07/15 10:00,12.3121,12.3595,12.2268,12.2647,344956.0000,447216813.5600,-0.0379,-0.0031,0.0108,13.0000,12.3102,12.3320,12.3917,12.1679
2025/07/15 10:30,12.2647,12.2742,12.1510,12.2079,316869.0000,408042604.5000,-0.0569,-0.0046,0.0100,13.0000,12.2818,12.3292,12.3794,12.1761
2025/07/15 11:00,12.2079,12.2268,12.1320,12.1415,169688.0000,217945809.8800,-0.0663,-0.0054,0.0078,13.0000,12.2439,12.3140,12.3605,12.1834
2025/07/15 11:30,12.1415,12.1510,12.0657,12.1036,276397.0000,352840969.0700,-0.0379,-0.0031,0.0070,14.0000,12.2041,12.2818,12.3410,12.1900
2025/07/15 13:30,12.1036,12.1320,12.0752,12.1036,201354.0000,257079961.6700,0.0000,0.0000,0.0047,13.0000,12.1643,12.2505,12.3178,12.1962
2025/07/15 14:00,12.1131,12.1320,12.0847,12.0847,108015.0000,137907044.0000,-0.0190,-0.0016,0.0039,13.0000,12.1283,12.2192,12.2960,12.2008
2025/07/15 14:30,12.0941,12.1226,12.0847,12.1036,111601.0000,142472386.9700,0.0190,0.0016,0.0031,13.0000,12.1074,12.1946,12.2771,12.2042
2025/07/15 15:00,12.1131,12.1131,12.0467,12.0657,281651.0000,358771695.2800,-0.0379,-0.0031,0.0055,15.0000,12.0922,12.1681,12.2553,12.2069
2025/07/16 10:00,12.0657,12.0941,11.8667,11.9235,624836.0000,787647863.8100,-0.1422,-0.0118,0.0189,13.0000,12.0562,12.1301,12.2320,12.2052
2025/07/16 10:30,11.9330,11.9425,11.8477,11.8856,366908.0000,459957173.3500,-0.0379,-0.0032,0.0079,13.0000,12.0126,12.0884,12.2102,12.2045
2025/07/16 11:00,11.8856,11.9140,11.8572,11.8667,140955.0000,176723948.0800,-0.0190,-0.0016,0.0048,13.0000,11.9690,12.0486,12.1903,12.2041
2025/07/16 11:30,11.8572,11.9140,11.8572,11.9046,81596.0000,102357224.4400,0.0379,0.0032,0.0048,14.0000,11.9292,12.0183,12.1737,12.2034
2025/07/16 13:30,11.9046,11.9425,11.8761,11.9140,164164.0000,206345599.7900,0.0095,0.0008,0.0056,13.0000,11.8989,11.9956,12.1548,12.2006
2025/07/16 14:00,11.9235,11.9235,11.8667,11.8951,150406.0000,188624984.1200,-0.0190,-0.0016,0.0048,13.0000,11.8932,11.9747,12.1283,12.1976
2025/07/16 14:30,11.8951,11.9804,11.8856,11.9425,192771.0000,242908463.7600,0.0474,0.0040,0.0080,13.0000,11.9046,11.9586,12.1046,12.1960
2025/07/16 15:00,11.9520,11.9899,11.9425,11.9804,206228.0000,260418715.9200,0.0379,0.0032,0.0040,15.0000,11.9273,11.9482,12.0837,12.1954
2025/07/17 10:00,11.9520,12.0373,11.9330,11.9425,253778.0000,320711060.8200,-0.0379,-0.0032,0.0087,13.0000,11.9349,11.9321,12.0633,12.1932
2025/07/17 10:30,11.9425,11.9804,11.9046,11.9235,147421.0000,185671023.0000,-0.0190,-0.0016,0.0063,13.0000,11.9368,11.9178,12.0429,12.1902
2025/07/17 11:00,11.9235,11.9425,11.9046,11.9235,64584.0000,81223829.0000,0.0000,0.0000,0.0032,13.0000,11.9425,11.9178,12.0240,12.1875
2025/07/17 11:30,11.9140,11.9425,11.9140,11.9235,52808.0000,66459170.5600,0.0000,0.0000,0.0024,14.0000,11.9387,11.9216,12.0050,12.1843
2025/07/17 13:30,11.9235,11.9425,11.8951,11.9140,112629.0000,141614508.4400,-0.0095,-0.0008,0.0040,13.0000,11.9254,11.9264,11.9875,12.1815
2025/07/17 14:00,11.9046,11.9330,11.8856,11.9235,128314.0000,161094519.9600,0.0095,0.0008,0.0040,13.0000,11.9216,11.9283,11.9733,12.1791
2025/07/17 14:30,11.9235,11.9330,11.9140,11.9235,71119.0000,89485847.7300,0.0000,0.0000,0.0016,13.0000,11.9216,11.9292,11.9624,12.1772
2025/07/17 15:00,11.9235,11.9330,11.9140,11.9330,113988.0000,143406267.1400,0.0095,0.0008,0.0016,15.0000,11.9235,11.9330,11.9539,12.1753
2025/07/18 10:00,11.9614,12.0752,11.9425,12.0562,350175.0000,443448033.8200,0.1232,0.0103,0.0111,13.0000,11.9501,11.9444,11.9515,12.1756
2025/07/18 10:30,12.0562,12.0847,12.0183,12.0373,175255.0000,222907062.0000,-0.0190,-0.0016,0.0055,13.0000,11.9747,11.9501,11.9491,12.1756
2025/07/18 11:00,12.0278,12.0562,11.9993,12.0562,131829.0000,167215988.7700,0.0190,0.0016,0.0047,13.0000,12.0012,11.9614,11.9467,12.1760
2025/07/18 11:30,12.0562,12.0847,12.0278,12.0373,126578.0000,161065502.4800,-0.0190,-0.0016,0.0047,14.0000,12.0240,11.9728,11.9453,12.1761
2025/07/18 13:30,12.0373,12.0373,11.9899,11.9993,162469.0000,205836004.0000,-0.0379,-0.0031,0.0039,13.0000,12.0373,11.9804,11.9491,12.1755
2025/07/18 14:00,11.9993,12.0183,11.9804,12.0088,68739.0000,86992569.2000,0.0095,0.0008,0.0032,13.0000,12.0278,11.9889,11.9553,12.1736
2025/07/18 14:30,12.0088,12.0183,11.9899,11.9899,64340.0000,81454462.9000,-0.0190,-0.0016,0.0024,13.0000,12.0183,11.9965,11.9614,12.1711
2025/07/18 15:00,11.9993,12.0373,11.9899,12.0373,161821.0000,205257201.0700,0.0474,0.0040,0.0040,15.0000,12.0145,12.0079,11.9681,12.1690
2025/07/21 10:00,11.9804,12.0467,11.9520,11.9520,296256.0000,374707430.3600,-0.0853,-0.0071,0.0079,13.0000,11.9975,12.0107,11.9700,12.1658
2025/07/21 10:30,11.9614,11.9709,11.8951,11.9425,206467.0000,259916924.0000,-0.0095,-0.0008,0.0063,13.0000,11.9861,12.0117,11.9723,12.1621
2025/07/21 11:00,11.9425,11.9520,11.9140,11.9330,98210.0000,123614651.1800,-0.0095,-0.0008,0.0032,13.0000,11.9709,11.9993,11.9719,12.1583
2025/07/21 11:30,11.9330,11.9614,11.9140,11.9235,69400.0000,87383135.3800,-0.0095,-0.0008,0.0040,14.0000,11.9576,11.9880,11.9690,12.1542
2025/07/21 13:30,11.9235,11.9425,11.9046,11.9235,87585.0000,110176403.2400,0.0000,0.0000,0.0032,13.0000,11.9349,11.9747,11.9681,12.1488
2025/07/21 14:00,11.9235,11.9425,11.9140,11.9140,87779.0000,110464203.2000,-0.0095,-0.0008,0.0024,13.0000,11.9273,11.9624,11.9676,12.1407
2025/07/21 14:30,11.9235,11.9520,11.9140,11.9330,95998.0000,120893475.6000,0.0190,0.0016,0.0032,13.0000,11.9254,11.9557,11.9681,12.1333
2025/07/21 15:00,11.9330,11.9520,11.9235,11.9520,137332.0000,172999495.7600,0.0190,0.0016,0.0024,15.0000,11.9292,11.9501,11.9695,12.1264
2025/07/22 10:00,11.9425,11.9425,11.6771,11.6866,698746.0000,869835536.0000,-0.2654,-0.0222,0.0222,13.0000,11.8818,11.9197,11.9581,12.1125
2025/07/22 10:30,11.6866,11.7624,11.6866,11.7340,278269.0000,344354195.6700,0.0474,0.0041,0.0065,13.0000,11.8439,11.8894,11.9486,12.1004
2025/07/22 11:00,11.7245,11.8003,11.7245,11.7719,211529.0000,262443259.1000,0.0379,0.0032,0.0065,13.0000,11.8155,11.8714,11.9411,12.0880
2025/07/22 11:30,11.7814,11.8098,11.7529,11.8098,114612.0000,142397583.2000,0.0379,0.0032,0.0048,14.0000,11.7908,11.8581,11.9349,12.0766
2025/07/22 13:30,11.8098,11.8856,11.8003,11.8572,233258.0000,291471103.4600,0.0474,0.0040,0.0072,13.0000,11.7719,11.8505,11.9249,12.0647
2025/07/22 14:00,11.8572,11.8667,11.8003,11.8003,110904.0000,138433190.0700,-0.0569,-0.0048,0.0056,13.0000,11.7946,11.8382,11.9131,12.0527
2025/07/22 14:30,11.8003,11.8477,11.8003,11.8477,92692.0000,115673013.5300,0.0474,0.0040,0.0040,13.0000,11.8174,11.8306,11.9027,12.0422
2025/07/22 15:00,11.8477,11.8667,11.8098,11.8382,195219.0000,243729404.9300,-0.0095,-0.0008,0.0048,15.0000,11.8306,11.8231,11.8927,12.0311
2025/07/23 10:00,11.8098,11.9140,11.8003,11.8856,415781.0000,520861749.4300,0.0474,0.0040,0.0096,13.0000,11.8458,11.8183,11.8870,12.0227
2025/07/23 10:30,11.8761,11.8951,11.8477,11.8856,114878.0000,143889952.3600,0.0000,0.0000,0.0040,13.0000,11.8515,11.8117,11.8809,12.0155
2025/07/23 11:00,11.8856,11.9425,11.8761,11.9330,212164.0000,266642514.2700,0.0474,0.0040,0.0056,13.0000,11.8780,11.8363,11.8780,12.0099
2025/07/23 11:30,11.9330,11.9614,11.9046,11.9614,125014.0000,157405566.7100,0.0284,0.0024,0.0048,14.0000,11.9008,11.8591,11.8742,12.0054
2025/07/23 13:30,11.9614,11.9709,11.8951,11.9046,157016.0000,197676275.7400,-0.0569,-0.0048,0.0063,13.0000,11.9140,11.8723,11.8719,11.9989
2025/07/23 14:00,11.9140,11.9140,11.8572,11.8667,88447.0000,110907028.1200,-0.0379,-0.0032,0.0048,13.0000,11.9103,11.8780,11.8681,11.9896
2025/07/23 14:30,11.8761,11.8856,11.8382,11.8477,123656.0000,154713575.2000,-0.0190,-0.0016,0.0040,13.0000,11.9027,11.8771,11.8638,11.9801
2025/07/23 15:00,11.8477,11.8761,11.8382,11.8761,133564.0000,167062141.0000,0.0284,0.0024,0.0032,15.0000,11.8913,11.8847,11.8614,11.9714
2025/07/24 10:00,11.8761,11.8761,11.7340,11.7624,493505.0000,613618568.5100,-0.1137,-0.0096,0.0120,13.0000,11.8515,11.8761,11.8534,11.9616
2025/07/24 10:30,11.7624,11.7624,11.7150,11.7150,308557.0000,382151622.0000,-0.0474,-0.0040,0.0040,13.0000,11.8136,11.8638,11.8434,11.9513
2025/07/24 11:00,11.7245,11.7529,11.7055,11.7340,227185.0000,281016606.7200,0.0190,0.0016,0.0040,13.0000,11.7870,11.8486,11.8335,11.9418
2025/07/24 11:30,11.7434,11.7434,11.7055,11.7245,167018.0000,206575142.0000,-0.0095,-0.0008,0.0032,14.0000,11.7624,11.8325,11.8221,11.9322
2025/07/24 13:30,11.7245,11.7340,11.7150,11.7340,152793.0000,188973824.8100,0.0095,0.0008,0.0016,13.0000,11.7340,11.8126,11.8245,11.9234
2025/07/24 14:00,11.7245,11.7624,11.6960,11.7055,212840.0000,263179079.3600,-0.0284,-0.0024,0.0057,13.0000,11.7226,11.7870,11.8231,11.9150
2025/07/24 14:30,11.6960,11.7150,11.6866,11.7055,173695.0000,214406911.6400,0.0000,0.0000,0.0024,13.0000,11.7207,11.7671,11.8197,11.9077
2025/07/24 15:00,11.7055,11.7150,11.6866,11.7055,223758.0000,276253480.7000,0.0000,0.0000,0.0024,15.0000,11.7150,11.7510,11.8145,11.9011
2025/07/25 10:00,11.6866,11.8098,11.6866,11.7340,424838.0000,527163508.0200,0.0284,0.0024,0.0105,13.0000,11.7169,11.7396,11.8084,11.8949
2025/07/25 10:30,11.7340,11.7624,11.7245,11.7529,112797.0000,139750918.1800,0.0190,0.0016,0.0032,13.0000,11.7207,11.7273,11.8060,11.8894
2025/07/25 11:00,11.7624,11.7719,11.7245,11.7245,65907.0000,81650938.9800,-0.0284,-0.0024,0.0040,13.0000,11.7245,11.7235,11.7998,11.8831
2025/07/25 11:30,11.7245,11.7529,11.6960,11.7055,104064.0000,128660869.6400,-0.0190,-0.0016,0.0049,14.0000,11.7245,11.7226,11.7932,11.8771
2025/07/25 13:30,11.6960,11.7340,11.6960,11.7245,81492.0000,100739572.0000,0.0190,0.0016,0.0032,13.0000,11.7283,11.7216,11.7851,11.8738
2025/07/25 14:00,11.7340,11.7340,11.7055,11.7150,80600.0000,99645247.9500,-0.0095,-0.0008,0.0024,13.0000,11.7245,11.7207,11.7766,11.8709
2025/07/25 14:30,11.7245,11.7245,11.6771,11.6866,125688.0000,155169102.0000,-0.0284,-0.0024,0.0040,13.0000,11.7112,11.7160,11.7643,11.8679
2025/07/25 15:00,11.6960,11.7150,11.6866,11.7055,112881.0000,139323574.2300,0.0190,0.0016,0.0024,15.0000,11.7074,11.7160,11.7515,11.8646
2025/07/28 10:00,11.7055,11.8382,11.6771,11.8287,410861.0000,509640661.5200,0.1232,0.0105,0.0138,13.0000,11.7321,11.7283,11.7477,11.8632
2025/07/28 10:30,11.8287,11.8667,11.8098,11.8667,252166.0000,314974919.6900,0.0379,0.0032,0.0048,13.0000,11.7605,11.7444,11.7477,11.8627
2025/07/28 11:00,11.8667,11.8761,11.8287,11.8382,122071.0000,152649176.4000,-0.0284,-0.0024,0.0040,13.0000,11.7851,11.7548,11.7472,11.8610
2025/07/28 11:30,11.8382,11.8382,11.7719,11.7814,95693.0000,119203569.2500,-0.0569,-0.0048,0.0056,14.0000,11.8041,11.7577,11.7425,11.8576
